rb,Ma,Mb,dAO,dBO,t,E_a,E_b,I_a,I_b,Nv_a,Nv_b,Ea_a,Ea_b,S_a,S_b,Atomic #a,Atomic #b,BG ao,BG bo,1E_a+1E_b,1E_a+1Ea_b,1E_a+1S_b,1E_b+1I_a,1E_b+1Ea_a,1E_b+1S_a,1I_a+1I_b,1I_a+1Nv_b,1I_a+1Ea_b,1I_b+1Nv_a,1Nv_a+1Nv_b,1Ea_a+1Ea_b,1Ea_a+1S_b,1Ea_b+1S_a,1S_a+1S_b,1E_a^2+1E_b,1E_a^2+1E_c,1E_a^2+1Ea_b,1E_b^2+1I_a,1Ea_a^2+1Ea_b,1Ea_a^2+1Ea_c,1Ea_a^2+1S_b,1Ea_b^2+1Ea_c,1S_a^2+1S_b,1E_b+1Ea_a^2,1E_b+1S_a^2,1I_a+1Ea_b^2,1I_a+1S_b^2,1Nv_a+1Ea_b^2,1Ea_b+1S_a^2,1E_a-1E_b,1E_a-1I_b,1E_a-1Nv_b,1E_a-1Ea_b,1E_a-1S_b,1E_b-1I_a,1E_b-1Nv_a,1E_b-1Ea_a,1E_b-1S_a,1E_c-1I_a,1E_c-1Ea_a,1E_c-1Ea_b,1E_c-1S_a,1E_c-1S_b,1I_a-1I_b,1I_a-1Nv_b,1I_a-1Ea_b,1I_a-1S_b,1I_b-1Nv_a,1Nv_a-1Nv_b,1Ea_a-1Ea_b,1Ea_a-1S_b,1Ea_b-1S_a,1S_a-1S_b,1E_a^2-1E_b,1E_a^2-1I_b,1E_a^2-1Ea_b,1E_a^2-1S_b,1E_b^2-1I_a,1Ea_a^2-1Ea_b,1Ea_a^2-1S_b,1S_a^2-1S_b,1E_a-1E_b^2,1E_a-1Ea_b^2,1E_b-1Ea_a^2,1E_b-1S_a^2,1E_c-1Ea_a^2,1I_a-1Ea_b^2,1I_a-1S_b^2,1Nv_a-1Ea_b^2,1Nv_a-1S_b^2,1Ea_b-1S_a^2,1E_a^2-1E_b^2,1E_a*1Nv_b,1E_a*1Ea_b,1E_b*1Ea_a,1Nv_a*1Nv_b,1Nv_a*1Ea_b,1Nv_b*1Ea_a,1Nv_b*1S_a,1Ea_a*1Ea_b,1Ea_a*1S_b,1Ea_b*1S_a,1S_a*1S_b,1E_a^2*1Nv_b,1I_a^2*1Nv_b,1Nv_b^2*1S_a,1Ea_a^2*1Ea_b,1Ea_a^2*1S_b,1Ea_b^2*1S_a,1E_a*1Nv_b^2,1E_a*1Ea_b^2,1Nv_a*1Nv_b^2,1Nv_a*1Ea_b^2,1Nv_b*1Ea_a^2,1Nv_b*1S_a^2,1Ea_a*1Ea_b^2,1Ea_a*1S_b^2,1Ea_a^2*1Ea_b^2,1Ea_a^2*1S_b^2,1I_b+2Ea_a^2,1E_a-2E_b,1I_a-2Ea_b,1I_b-2S_a^2,1Nv_a-2Ea_b^2,1Nv_a-2S_b^2,1Ea_b-2S_a^2,2Ea_a+1Ea_b,2Ea_a+1S_b,2E_a^2+1Nv_b,2Ea_a^2+1Ea_b,2E_a-1E_b,2E_a-1S_b,2I_a-1I_b,2I_b-1Nv_a,2Ea_a-1S_b,2E_a^2-1I_b,2E_a^2-1Ea_b,2E_b^2-1Nv_a,2S_a^2-1S_b,2I_a-1Ea_b^2,2E_a^2-1Ea_b^2,BG
0.645,29,55,2.013,1.751,0.909,0.0,1.83,5.8638,7.9024678,2,8,1.165,0.151,0.6875,0.99,65,26,0.18820000000000006,1.8845,1.83,0.151,0.99,7.6938,2.995,2.5175,13.7662678,13.8638,6.0148,9.902467800000002,10,1.3159999999999998,2.155,0.8385,1.6775,1.83,3.44,0.151,9.212700000000002,1.508225,2.8183385000000003,2.347225,1.4839145,1.46265625,3.187225,2.30265625,5.8866010000000015,6.8439000000000005,2.022801,0.62365625,-1.83,-7.9024678,-8.0,-0.151,-0.99,-4.0338,-0.16999999999999993,0.665,1.1425,-2.4238000000000004,2.275,3.2889999999999997,2.7525,2.45,-2.0386678,-2.1362,5.7128000000000005,4.8738,5.9024678,-6,1.014,0.17500000000000004,-0.5365,-0.3025,-1.83,-7.9024678,-0.151,-0.99,-2.5149,1.206225,0.3672250000000001,-0.51734375,-3.3489000000000004,-0.022801,0.472775,1.35734375,2.082775,5.840999,4.8837,1.9771990000000002,1.0199,-0.32165625,-3.3489000000000004,0.0,0.0,2.13195,16,0.302,9.32,5.5,0.17591500000000002,1.15335,0.1038125,0.680625,0.0,275.07320352000005,44.0,0.20494097500000005,1.3436527500000002,0.0156756875,0.0,0.0,128,0.045602,10.8578,3.78125,0.026563165,1.1418165,0.030946087225,1.3302162225,10.616917800000001,-3.66,5.561800000000002,6.9571553,1.9543979999999999,0.039800000000000064,-0.7943125,2.481,3.3200000000000003,8.0,2.86545,-1.83,-0.99,3.825132200000001,13.8049356,1.34,-7.9024678,-0.151,4.697800000000001,-0.044687499999999984,11.704799,-0.022801,1.6324
0.645,29,52,2.013,1.732,0.909,0.0,1.55,5.8638,7.434017999999999,2,7,1.165,0.0,0.6875,0.945,65,25,0.18820000000000006,0.19930000000000006,1.55,0.0,0.945,7.4138,2.715,2.2375,13.297818,12.8638,5.8638,9.434018,9,1.165,2.11,0.6875,1.6324999999999998,1.55,3.44,0.0,8.266300000000001,1.357225,2.8183385000000003,2.302225,1.4611135,1.4176562499999998,2.9072250000000004,2.02265625,5.8638,6.756825,2.0,0.47265625,-1.55,-7.434017999999999,-7.0,0.0,-0.945,-4.3138000000000005,-0.45,0.385,0.8625,-2.4238000000000004,2.275,3.44,2.7525,2.495,-1.5702179999999997,-1.1361999999999997,5.8638,4.9188,5.434018,-5,1.165,0.22000000000000008,-0.6875,-0.25749999999999995,-1.55,-7.434017999999999,0.0,-0.945,-3.4613,1.357225,0.4122250000000002,-0.47234375,-2.4025000000000003,0.0,0.19277499999999992,1.07734375,2.082775,5.8638,4.9707750000000015,2.0,1.106975,-0.47265625,-2.4025000000000003,0.0,0.0,1.80575,14,0.0,8.155000000000001,4.8125,0.0,1.100925,0.0,0.6496875,0.0,240.68905308000004,33.6875,0.0,1.282577625,0.0,0.0,0.0,98,0.0,9.500575,3.30859375,0.0,1.040374125,0.0,1.2120358556250002,10.148468,-3.1,5.8638,6.4887055,2.0,0.21395000000000008,-0.9453125,2.33,3.275,7.0,2.7144500000000003,-1.55,-0.945,4.293582000000002,12.868036,1.3850000000000002,-7.434017999999999,0.0,2.8050000000000006,0.00031250000000004885,11.7276,0.0,1.4940000000000009
0.665,29,59,2.013,1.793,0.9,0.0,2.28,5.8638,7.4589,2,9,1.165,1.137,0.6875,1.06,65,45,0.18820000000000006,0.0,2.28,1.137,1.06,8.1438,3.445,2.9675,13.3227,14.8638,7.0008,9.4589,11,2.302,2.225,1.8245,1.7475,2.28,3.44,1.137,11.0622,2.494225,2.8183385000000003,2.417225,2.7538825,1.53265625,3.637225,2.75265625,7.156569,6.987400000000001,3.2927690000000003,1.60965625,-2.28,-7.4589,-9.0,-1.137,-1.06,-3.5838000000000005,0.2799999999999998,1.1149999999999998,1.5924999999999998,-2.4238000000000004,2.275,2.303,2.7525,2.38,-1.5950999999999995,-3.1362,4.726800000000001,4.803800000000002,5.4589,-7,0.028000000000000025,0.10499999999999997,0.4495,-0.3725000000000001,-2.28,-7.4589,-1.137,-1.06,-0.6654000000000009,0.2202250000000001,0.2972250000000001,-0.58734375,-5.1984,-1.292769,0.9227749999999996,1.80734375,2.082775,4.5710310000000005,4.7402,0.7072309999999999,0.8763999999999998,0.66434375,-5.1984,0.0,0.0,2.6562,18,2.274,10.485,6.1875,1.324605,1.2349,0.7816875,0.72875,0.0,309.4573539600001,55.6875,1.543164825,1.4386585000000005,0.8887786875,0.0,0.0,162,2.585538,12.215025,4.25390625,1.506075885,1.3089940000000002,1.7545784060250005,1.5249780100000003,10.17335,-4.56,3.5898000000000003,6.5135875,-0.5855380000000001,-0.2472000000000003,0.1916875,3.467,3.39,9.0,3.85145,-2.28,-1.06,4.268700000000001,12.9178,1.27,-7.4589,-1.137,8.396799999999999,-0.11468750000000005,10.434830999999999,-1.292769,0.8749000000000002
0.67,29,43,2.013,1.791,0.898,0.0,1.54,5.8638,6.828119999999999,2,4,1.165,0.079,0.6875,0.79,65,22,0.18820000000000006,0.0,1.54,0.079,0.79,7.4038,2.705,2.2275,12.69192,9.8638,5.9428,8.82812,6,1.244,1.955,0.7665,1.4775,1.54,3.44,0.079,8.2354,1.436225,2.8183385000000003,2.147225,1.4673545000000001,1.26265625,2.897225,2.01265625,5.8700410000000005,6.4879000000000016,2.006241,0.55165625,-1.54,-6.828119999999999,-4.0,-0.079,-0.79,-4.3238,-0.46,0.375,0.8525,-2.4238000000000004,2.275,3.361,2.7525,2.65,-0.9643199999999998,1.8638000000000003,5.7848000000000015,5.0738,4.828119999999999,-2,1.0859999999999999,0.375,-0.6085,-0.10250000000000004,-1.54,-6.828119999999999,-0.079,-0.79,-3.4922000000000004,1.2782250000000002,0.5672250000000001,-0.31734375000000004,-2.3716,-0.006241,0.1827749999999999,1.06734375,2.082775,5.857558999999999,5.2397,1.993759,1.3759,-0.39365625,-2.3716,0.0,0.0,1.7941,8,0.158,4.66,2.75,0.092035,0.92035,0.0543125,0.5431250000000001,0.0,137.53660176000002,11.0,0.107220775,1.0722077500000002,0.0042906875,0.0,0.0,32,0.012482,5.4289000000000005,1.890625,0.007270765,0.7270765000000001,0.008470441225,0.8470441225000002,9.54257,-3.08,5.7058,5.882807499999999,1.9875180000000001,0.7517999999999998,-0.8663125,2.4090000000000003,3.12,4.0,2.7934500000000004,-1.54,-0.79,4.8994800000000005,11.656239999999999,1.54,-6.828119999999999,-0.079,2.7432,0.15531249999999994,11.721359,-0.006241,0.0
0.64,29,46,2.013,1.749,0.911,0.0,1.63,5.8638,6.746187,2,5,1.165,0.525,0.6875,0.84,65,23,0.18820000000000006,1.9785000000000004,1.63,0.525,0.84,7.4938,2.795,2.3175,12.609987,10.8638,6.388800000000002,8.746186999999999,7,1.69,2.005,1.2125,1.5275,1.63,3.44,0.525,8.5207,1.882225,2.8183385000000003,2.197225,1.7367384999999997,1.31265625,2.987225,2.10265625,6.139425,6.5694,2.275625,0.99765625,-1.63,-6.746187,-5.0,-0.525,-0.84,-4.2338000000000005,-0.3700000000000001,0.4649999999999999,0.9425,-2.4238000000000004,2.275,2.915,2.7525,2.6,-0.8823869999999996,0.8638000000000003,5.3388,5.0238000000000005,4.746187,-3,0.64,0.3250000000000001,-0.16249999999999998,-0.15249999999999994,-1.63,-6.746187,-0.525,-0.84,-3.2069000000000005,0.8322250000000001,0.5172250000000002,-0.36734375,-2.6569,-0.275625,0.27277499999999977,1.15734375,2.082775,5.5881750000000014,5.158200000000001,1.724375,1.2944,0.05234375000000002,-2.6569,0.0,0.0,1.89895,10,1.05,5.825,3.4375,0.6116250000000001,0.9786,0.3609375,0.5775,0.0,171.92075220000004,17.1875,0.712543125,1.140069,0.1894921875,0.0,0.0,50,0.55125,6.786125,2.36328125,0.32110312500000004,0.8220239999999999,0.374085140625,0.95765796,9.460637,-3.26,4.8138000000000005,5.8008745,1.44875,0.5888000000000002,-0.4203125,2.855,3.17,5.0,3.23945,-1.63,-0.84,4.981413000000001,11.492374,1.4900000000000002,-6.746187,-0.525,3.3138,0.10531250000000003,11.451975,-0.275625,0.0
0.645,76,55,2.003,1.751,0.8740000000000001,1.8,1.83,6.108287000000001,7.9024678,3,8,0.377,0.151,1.56,0.99,81,26,0.0,1.8845,3.63,1.9509999999999998,2.79,7.938287,2.207,3.39,14.0107548,14.108286999999999,6.2592870000000005,10.902467800000002,11,0.528,1.367,1.7109999999999999,2.55,5.07,6.68,3.391,9.457187,0.293129,1.6032425,1.1321290000000002,1.4839145,3.4236000000000004,1.972129,4.2636,6.131088,7.088386999999999,3.022801,2.5846,-0.030000000000000027,-6.1024678,-6.2,1.649,0.81,-4.278287000000001,-1.17,1.453,0.27,-2.668287,3.063,3.2889999999999997,1.88,2.45,-1.7941808000000004,-1.891713,5.957287,5.1182870000000005,4.9024678,-5,0.226,-0.613,-1.409,0.5700000000000001,1.41,-4.6624678,3.0890000000000004,2.25,-2.759387,-0.00887099999999999,-0.8478709999999999,1.4436000000000002,-1.5489000000000004,1.7771990000000002,1.687871,-0.6036000000000001,3.297871,6.085486,5.1281870000000005,2.977199,2.0199,-2.2826000000000004,-0.10890000000000022,14.4,0.2718,0.68991,24,0.453,3.016,12.48,0.056927,0.37323,0.23556,1.5444,25.92,298.489360594952,99.84,0.021461479,0.14070771,0.03556956,115.2,0.0410418,192,0.06840299999999999,1.137032,19.4688,0.008595977,0.36949770000000004,0.003240683329,0.1393006329,8.1867258,-1.86,5.806287,3.0352678,2.954398,1.0398,-4.7162000000000015,0.905,1.744,14.48,0.435258,1.77,2.6100000000000003,4.3141062,12.8049356,-0.23600000000000002,-1.4224677999999995,6.3290000000000015,3.6978000000000013,3.8772,12.193773,6.457199,0.7036999999999995
0.95,76,96,1.927,2.003,0.938,1.8,2.66,6.108287000000001,10.451260000000001,3,7,0.377,3.0590368,1.56,2.56,81,53,0.0,0.0,4.46,4.859036799999999,4.36,8.768286999999999,3.037,4.2200000000000015,16.559547,13.108286999999999,9.167323800000002,13.451260000000001,10,3.4360367999999997,2.9370000000000003,4.619036799999999,4.12,5.9,6.68,6.2990368,13.183887,3.2011658,1.6032425,2.702129,10.818819643754239,4.993600000000002,2.8021290000000003,5.0936,15.46599314375424,12.661887,12.357706143754239,5.4926368,-0.8600000000000001,-8.651259999999999,-5.2,-1.2590367999999998,-0.76,-3.448287,-0.33999999999999986,2.2830000000000004,1.1,-2.668287,3.063,0.3809632000000001,1.88,0.8799999999999999,-4.342973000000001,-0.8917130000000002,3.0492502,3.548287,7.451259999999999,-4,-2.6820368,-2.1830000000000003,1.4990367999999998,-1.0,0.5800000000000001,-7.2112599999999984,0.18096320000000032,0.6800000000000002,0.9673130000000008,-2.9169078,-2.417871,-0.12639999999999985,-5.275600000000002,-7.557706143754238,2.517871,0.22639999999999996,3.297871,-3.2494191437542392,-0.4453130000000005,-6.357706143754238,-3.5536000000000003,0.6254367999999997,-3.8356,12.6,5.50626624,1.00282,21,9.1771104,2.639,10.92,1.1532568736,0.9651200000000001,4.7720974080000005,3.9936,22.68,261.178190520583,76.44,0.4347778413472,0.3638502400000001,14.598021584256616,88.2,16.84387105875763,147,28.073118431262717,0.994903,17.035200000000003,3.527855216195348,2.4707072,1.3300014165056462,0.9314566143999999,10.735518,-3.5200000000000005,-0.00978659999999998,5.584059999999999,-15.715412287508476,-10.1072,-1.8081632000000003,3.8130367999999994,3.3139999999999996,13.48,3.3432948,0.94,1.04,1.765314,17.902520000000003,-1.806,-3.9712599999999987,3.4209632000000005,11.1512,2.3072000000000004,2.858867856245761,-2.8777061437542386,3.0753000000000004
0.6,76,61,2.003,1.75,0.894,1.8,1.91,6.108287000000001,7.639877,3,10,0.377,1.156,1.56,1.09,81,28,0.0,2.4141000000000004,3.71,2.9560000000000004,2.89,8.018286999999999,2.287,3.47,13.748164000000001,16.108287,7.264286999999999,10.639877,13,1.5330000000000001,1.4669999999999999,2.716,2.6500000000000004,5.15,6.68,4.396,9.756387,1.298129,1.6032425,1.232129,2.7974495,3.5236,2.052129,4.3436,7.444623,7.296386999999999,4.336335999999998,3.5896,-0.10999999999999988,-5.8398769999999995,-8.2,0.6440000000000001,0.71,-4.1982870000000005,-1.09,1.5330000000000001,0.3499999999999999,-2.668287,3.063,2.2840000000000003,1.88,2.35,-1.5315900000000005,-3.8917129999999998,4.952287,5.018287,4.639876999999999,-7,-0.7789999999999999,-0.7130000000000001,-0.40400000000000014,0.47,1.3300000000000003,-4.399877,2.0840000000000005,2.1500000000000004,-2.460187,-1.013871,-0.947871,1.3436,-1.8481,0.4636640000000003,1.767871,-0.5236000000000003,3.297871,4.7719510000000005,4.9201869999999985,1.6636640000000005,1.8119,-1.2776000000000003,-0.4080999999999997,18.0,2.0808,0.72007,30,3.468,3.77,15.6,0.435812,0.41093,1.80336,1.7004,32.40000000000001,373.11170074368994,156.0,0.164301124,0.15492061,2.08468416,180.0,2.4054047999999995,300,4.009008000000001,1.42129,24.336,0.5037986720000001,0.4479137000000001,0.189932099344,0.16886346490000004,7.9241350000000015,-2.02,3.7962870000000004,2.772677,0.3273280000000005,0.6237999999999997,-3.7112000000000007,1.91,1.844,16.48,1.440258,1.6900000000000002,2.51,4.5766969999999985,12.279753999999999,-0.3360000000000001,-1.1598769999999998,5.324000000000002,4.2962,3.777200000000001,10.880238,5.143664000000001,0.0
0.535,37,73,1.968,1.644,0.945,1.25,1.61,6.18431,5.9857684,2,3,1.029,0.43283,0.6775,1.66,69,13,0.0,0.0,2.8600000000000003,1.6828299999999998,2.91,7.79431,2.639,2.2875,12.1700784,9.18431,6.617139999999999,7.9857684,5,1.4618300000000002,2.6889999999999996,1.1103299999999998,2.3375,3.1725000000000003,5.0025,1.9953299999999998,8.77641,1.4916710000000004,2.5199545000000003,2.7188410000000003,1.6484553088999998,2.11900625,2.6688410000000005,2.06900625,6.3716518089,8.939910000000001,2.1873418089,0.89183625,-0.3600000000000001,-4.7357684,-1.75,0.81717,-0.4099999999999999,-4.57431,-0.3899999999999999,0.581,0.9325,-2.74431,2.411,3.00717,2.7625,1.78,0.19854159999999954,3.18431,5.75148,4.52431,3.9857684,-1,0.5961700000000001,-0.6309999999999998,-0.24466999999999997,-0.9825,-0.0475000000000001,-4.4232684,1.1296700000000002,-0.09749999999999992,-3.59221,0.6260110000000003,-0.6011589999999996,-1.20099375,-1.3421000000000003,1.0626581911,0.5511589999999997,1.15099375,2.381159,5.996968191100001,3.4287099999999997,1.8126581911000001,-0.7555999999999998,-0.02617625000000001,-1.0296000000000003,3.75,0.5410375,1.6566900000000002,6,0.86566,3.0870000000000006,2.0325,0.4453820700000001,1.7081400000000002,0.293242325,1.12465,4.6875,114.7370705283,6.0975,0.4582981500300001,1.7576760600000003,0.12692407552975002,11.25,0.234177261125,18,0.37468361780000004,3.1765230000000013,1.37701875,0.19277472135809998,2.8355124000000003,0.19836518827748492,2.9177422596000007,8.103450400000002,-1.97,5.31865,5.067755900000001,1.6253163822,-3.5112,-0.48518249999999996,2.4908300000000003,3.718,6.125,2.550512000000001,0.8899999999999999,0.8400000000000001,6.3828516,9.9715368,0.3980000000000004,-2.8607684000000004,2.69217,3.1842000000000006,-0.7419874999999999,12.181278191099999,2.9376581911,3.6164
0.615,37,49,1.968,1.7080000000000002,0.907,1.25,1.66,6.18431,6.76651,2,6,1.029,0.6659999999999999,0.6775,0.89,69,24,0.0,0.5728000000000004,2.91,1.916,2.14,7.844310000000001,2.6889999999999996,2.3375,12.95082,12.18431,6.85031,8.76651,8,1.695,1.919,1.3435,1.5675,3.2225,5.0025,2.2285,8.939910000000001,1.7248410000000003,2.5199545000000003,1.9488410000000005,1.9046695,1.34900625,2.7188410000000003,2.11900625,6.627866,6.9764100000000004,2.443556,1.12500625,-0.4099999999999999,-5.51651,-4.75,0.5840000000000001,0.36,-4.52431,-0.3400000000000001,0.6309999999999998,0.9825,-2.74431,2.411,2.7739999999999996,2.7625,2.55,-0.5822000000000003,0.18431,5.51831,5.29431,4.76651,-4,0.3630000000000002,0.13900000000000012,-0.011500000000000066,-0.2125,-0.09749999999999992,-5.20401,0.8965000000000001,0.6725,-3.4287099999999997,0.3928410000000005,0.16884100000000035,-0.43099375,-1.5055999999999998,0.8064440000000002,0.6011589999999996,1.20099375,2.381159,5.740754,5.3922099999999995,1.5564440000000002,1.2079,0.20699374999999992,-1.1930999999999998,7.5,0.8324999999999999,1.7081400000000002,12,1.332,6.174000000000001,4.065,0.685314,0.91581,0.4512149999999999,0.602975,9.375,229.4741410566,24.39,0.7051881060000001,0.9423684900000004,0.3005091899999999,45.0,0.5544449999999999,72,0.8871119999999998,6.353046000000003,2.7540375,0.456419124,0.8150709000000002,0.469655278596,0.8387079561000003,8.884192,-2.07,4.85231,5.8484975000000015,1.1128880000000003,0.4158,-0.2520125000000001,2.7239999999999998,2.9480000000000004,9.125,2.7836820000000007,0.8400000000000001,1.61,5.60211,11.53302,1.168,-3.64151,2.459,3.5112,0.0280125,11.925064,2.681444,2.003399999999999
0.645,37,55,1.968,1.751,0.893,1.25,1.83,6.18431,7.9024678,2,8,1.029,0.151,0.6775,0.99,69,26,0.0,1.8845,3.08,1.401,2.24,8.01431,2.859,2.5075000000000003,14.086777800000002,14.18431,6.33531,9.902467800000002,10,1.1800000000000002,2.019,0.8285,1.6675,3.3925,5.0025,1.7135,9.53321,1.2098410000000004,2.5199545000000003,2.0488410000000004,1.4839145,1.44900625,2.8888409999999998,2.28900625,6.207111,7.16441,2.022801,0.61000625,-0.5800000000000001,-6.6524678,-6.75,1.099,0.26,-4.35431,-0.16999999999999993,0.8009999999999999,1.1525,-2.74431,2.411,3.2889999999999997,2.7625,2.45,-1.7181578000000002,-1.8156900000000002,6.03331,5.19431,5.9024678,-6,0.8780000000000001,0.03900000000000015,-0.5265,-0.3125,-0.2675000000000001,-6.3399678,1.4115,0.5725,-2.8354099999999995,0.9078410000000005,0.06884100000000037,-0.5309937499999999,-2.0989000000000004,1.227199,0.7711589999999997,1.37099375,2.381159,6.161509,5.20421,1.9771990000000002,1.0199,-0.30800625000000004,-1.7864000000000004,10.0,0.18875,1.88307,16,0.302,8.232000000000001,5.42,0.15537900000000002,1.0187100000000002,0.1023025,0.670725,12.5,305.9655214088,43.36,0.15988499100000006,1.0482525900000004,0.015447677499999996,80.0,0.02850125,128,0.045602,8.470728000000003,3.67205,0.023462228999999998,1.0085229,0.02414263364100001,1.0377700641000005,10.0201498,-2.41,5.8823099999999995,6.9844553000000005,1.9543979999999999,0.039800000000000064,-0.7670125,2.209,3.048,11.125,2.2686820000000005,0.6699999999999999,1.51,4.466152200000001,13.8049356,1.0680000000000005,-4.7774678,2.9739999999999998,4.697800000000001,-0.07198749999999997,12.345819,3.102199,0.0
0.6,37,61,1.968,1.75,0.914,1.25,1.91,6.18431,7.639877,2,10,1.029,1.156,0.6775,1.09,69,28,0.0,2.4141000000000004,3.16,2.406,2.34,8.09431,2.9389999999999996,2.5875,13.824187,16.18431,7.340310000000001,9.639877,12,2.185,2.119,1.8335,1.7675,3.4725,5.0025,2.7185,9.832410000000001,2.2148410000000003,2.5199545000000003,2.1488410000000004,2.7974495,1.54900625,2.9688410000000003,2.36900625,7.520645999999998,7.37241,3.336336,1.61500625,-0.6599999999999999,-6.389876999999999,-8.75,0.09400000000000007,0.15999999999999992,-4.27431,-0.09000000000000008,0.8809999999999998,1.2325,-2.74431,2.411,2.2840000000000003,2.7625,2.35,-1.4555670000000005,-3.81569,5.02831,5.09431,5.639876999999999,-8,-0.12699999999999978,-0.060999999999999936,0.4784999999999999,-0.4125000000000001,-0.3474999999999999,-6.077376999999999,0.4065000000000001,0.4724999999999999,-2.53621,-0.09715899999999957,-0.031158999999999718,-0.63099375,-2.3981,-0.08633599999999975,0.8511589999999996,1.45099375,2.381159,4.847974000000002,4.99621,0.6636640000000003,0.8118999999999998,0.6969937499999999,-2.0856,12.5,1.4449999999999998,1.96539,20,2.312,10.29,6.775,1.189524,1.1216100000000002,0.7831899999999999,0.738475,15.625,382.456901761,67.75,1.2240201960000003,1.1541366900000003,0.9053676399999998,125.0,1.6704199999999996,200,2.6726719999999995,10.588410000000003,4.5900625,1.3750897439999998,1.2225549000000002,1.4149673465760002,1.2580089921000006,9.757559,-2.57,3.8723099999999997,6.7218645000000015,-0.6726719999999995,-0.3762000000000003,0.2379874999999999,3.2140000000000004,3.148000000000001,13.125,3.2736820000000013,0.5900000000000001,1.41,4.728743,13.279754,0.9680000000000002,-4.514876999999999,1.969,5.2962,-0.17198750000000007,11.032283999999999,1.7886640000000005,0.0
0.67,37,43,1.968,1.791,0.882,1.25,1.54,6.18431,6.828119999999999,2,4,1.029,0.079,0.6775,0.79,69,22,0.0,0.0,2.79,1.329,2.04,7.724310000000001,2.569,2.2175,13.01243,10.18431,6.26331,8.82812,6,1.1079999999999999,1.819,0.7565,1.4675,3.1025,5.0025,1.6415,8.55591,1.1378410000000003,2.5199545000000003,1.8488410000000004,1.4673545000000001,1.24900625,2.598841,1.99900625,6.190551,6.80841,2.006241,0.53800625,-0.29000000000000004,-5.578119999999999,-2.75,1.171,0.46,-4.64431,-0.46,0.5109999999999999,0.8625,-2.74431,2.411,3.361,2.7625,2.65,-0.6438100000000002,2.18431,6.10531,5.39431,4.828119999999999,-2,0.9500000000000002,0.2390000000000001,-0.5985,-0.11250000000000004,0.02249999999999996,-5.265619999999999,1.4835,0.7725,-3.81271,0.9798410000000004,0.26884100000000033,-0.33099375000000003,-1.1216,1.243759,0.4811589999999997,1.08099375,2.381159,6.178069,5.56021,1.993759,1.3759,-0.38000625,-0.8090999999999999,5.0,0.09875,1.5846600000000002,8,0.158,4.1160000000000005,2.71,0.08129100000000003,0.8129100000000001,0.0535225,0.5352250000000001,6.25,152.9827607044,10.84,0.08364843900000002,0.8364843900000003,0.0042282775,20.0,0.00780125,32,0.012482,4.2353640000000015,1.836025,0.006421989000000001,0.6421989000000002,0.006608226681000002,0.6608226681000003,8.945802,-1.83,6.02631,5.9101075000000005,1.9875180000000001,0.7517999999999998,-0.8390125,2.1370000000000005,2.8480000000000003,7.125,2.196682000000001,0.96,1.71,5.5405,11.656239999999999,1.2680000000000002,-3.7031199999999997,3.0460000000000003,2.7432,0.12801249999999995,12.362378999999999,3.118759,0.0
0.64,37,46,1.968,1.749,0.895,1.25,1.63,6.18431,6.746187,2,5,1.029,0.525,0.6775,0.84,69,23,0.0,1.9785000000000004,2.88,1.775,2.09,7.814310000000001,2.659,2.3075,12.930497,11.18431,6.70931,8.746186999999999,7,1.5540000000000005,1.869,1.2025,1.5175,3.1925,5.0025,2.0875,8.84121,1.5838410000000005,2.5199545000000003,1.8988410000000004,1.7367384999999997,1.29900625,2.688841,2.08900625,6.459935,6.88991,2.275625,0.98400625,-0.3799999999999999,-5.496187,-3.75,0.725,0.41,-4.55431,-0.3700000000000001,0.6009999999999998,0.9525,-2.74431,2.411,2.915,2.7625,2.6,-0.5618770000000001,1.18431,5.65931,5.34431,4.746187,-3,0.5040000000000001,0.18900000000000014,-0.15249999999999994,-0.16249999999999998,-0.0674999999999999,-5.183687,1.0375,0.7225,-3.5274099999999997,0.5338410000000003,0.2188410000000004,-0.38099375,-1.4068999999999998,0.974375,0.5711589999999995,1.1709937499999998,2.381159,5.908685,5.4787099999999995,1.724375,1.2944,0.06599375000000003,-1.0943999999999998,6.25,0.65625,1.67727,10,1.05,5.1450000000000005,3.3875,0.5402250000000001,0.8643600000000001,0.3556875,0.5690999999999999,7.8125,191.2284508805,16.9375,0.5558915250000002,0.8894264400000003,0.1867359375,31.25,0.34453125,50,0.55125,5.294205000000002,2.29503125,0.28361812500000005,0.7260624,0.2918430506250001,0.7471182096000002,8.863869000000003,-2.01,5.13431,5.8281745,1.44875,0.5888000000000002,-0.3930125,2.583,2.898,8.125,2.6426820000000006,0.8700000000000001,1.66,5.622433,11.492374,1.2180000000000004,-3.6211870000000004,2.6,3.3138,0.07801250000000004,12.092995,2.849375,1.5817999999999994
